v_Adenylate_cyclase,v_COMT,v_Calcineurin,v_Calcium,v_DARPP32,v_Dopamine,v_Dopamine_Receptor_1,v_Dopamine_Receptor_2,v_Exocytosis,v_Glutamate,v_Glutamate_Receptor,v_Packaging_Proteins,v_Phospholipase_C,v_Protein_Kinase_A,v_Protein_Phosphatase_1,v_Tryosine_hydroxylase,time,trajectory,isattractor
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,7,34,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,8,34,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,9,34,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,10,34,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,11,34,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,12,34,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,13,34,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,14,34,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,15,34,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,16,34,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,17,34,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,18,34,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,19,34,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,20,34,1
1,0,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,35,0
1,0,1,1,0,1,1,0,0,1,1,0,0,1,0,0,1,35,0
1,1,1,1,0,1,1,0,0,1,1,1,0,1,1,0,2,35,0
1,1,1,1,0,0,1,1,0,1,0,1,0,1,1,0,3,35,0
1,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,4,35,0
0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,5,35,0
0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,6,35,0
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,7,35,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,8,35,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,9,35,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,10,35,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,11,35,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,12,35,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,13,35,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,14,35,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,15,35,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,16,35,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,17,35,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,18,35,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,19,35,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,20,35,1
1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,36,1
0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,1,36,1
0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,1,2,36,1
0,1,1,1,0,0,0,1,0,1,0,0,1,0,1,1,3,36,1
0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,4,36,1
0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,5,36,1
0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,6,36,1
1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,7,36,1
1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,8,36,1
1,0,0,1,1,0,0,0,0,1,1,1,0,1,0,1,9,36,1
0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,1,10,36,1
0,0,1,1,0,1,1,1,0,1,1,1,0,1,0,1,11,36,1
0,1,1,1,0,0,1,1,0,1,1,1,0,1,1,1,12,36,1
0,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,13,36,1
0,1,1,1,0,0,1,0,1,1,0,1,0,0,1,1,14,36,1
0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,15,36,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,16,36,1
0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,17,36,1
1,1,0,0,1,1,1,0,0,1,0,0,0,1,1,1,18,36,1
1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,19,36,1
0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,20,36,1
1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,37,0
1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,37,0
1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,2,37,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,37,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,37,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,37,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,37,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,37,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,37,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,37,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,37,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,37,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,37,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,37,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14,37,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15,37,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,37,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,37,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18,37,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19,37,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20,37,1
1,0,1,0,1,0,1,1,0,1,1,1,0,0,0,0,0,38,0
0,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,38,0
1,0,1,1,1,0,1,0,1,1,1,1,1,0,0,0,2,38,0
1,0,1,1,0,0,1,0,1,1,0,1,1,1,0,0,3,38,0
1,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,4,38,0
1,0,1,1,0,0,0,0,0,1,1,0,0,1,1,0,5,38,0
0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,6,38,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,7,38,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,8,38,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,9,38,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,10,38,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,11,38,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,12,38,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,13,38,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,14,38,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,15,38,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,16,38,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,17,38,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,18,38,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,19,38,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,20,38,1
0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,0,0,39,0
1,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,39,0
1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,2,39,0
1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,39,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,39,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,39,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,39,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,39,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,39,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,39,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,39,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,39,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,39,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,39,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14,39,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15,39,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,39,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,39,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18,39,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19,39,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20,39,1
0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,40,1
0,1,1,1,1,0,1,1,0,1,0,0,1,0,0,1,1,40,1
0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,2,40,1
0,0,1,1,0,1,1,0,0,1,0,0,1,0,0,1,3,40,1
0,1,1,1,0,0,1,1,0,1,0,0,1,0,0,1,4,40,1
0,1,1,1,0,0,0,0,0,1,0,0,1,0,1,1,5,40,1
0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,6,40,1
0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,7,40,1
0,0,0,1,0,1,1,1,0,1,0,0,1,0,1,1,8,40,1
0,1,1,1,0,0,1,1,0,1,0,0,1,0,1,1,9,40,1
0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,10,40,1
0,1,1,1,0,1,1,1,0,1,0,0,0,0,1,1,11,40,1
0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,12,40,1
0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,13,40,1
0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,14,40,1
0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,15,40,1
0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,16,40,1
1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,17,40,1
1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,18,40,1
1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1,19,40,1
1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,20,40,1
1,0,1,1,1,0,0,1,1,1,0,1,0,0,1,1,0,41,1
1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,1,41,1
0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,2,41,1
0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,3,41,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,41,1
0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,5,41,1
0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,6,41,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,7,41,1
0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,8,41,1
0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,1,9,41,1
1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,10,41,1
0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,11,41,1
1,0,0,1,0,1,1,0,0,1,0,0,1,0,1,1,12,41,1
1,1,1,1,0,1,1,0,0,1,0,0,1,1,1,1,13,41,1
1,0,1,1,0,0,1,1,0,1,0,0,1,1,1,1,14,41,1
1,0,1,1,0,1,0,0,0,1,0,0,1,1,1,1,15,41,1
1,0,1,0,0,1,1,0,0,1,0,0,0,1,1,1,16,41,1
1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,17,41,1
0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,18,41,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,19,41,1
1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,20,41,1
1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,42,0
1,0,1,1,1,0,1,0,0,0,1,1,0,1,0,1,1,42,0
1,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,2,42,0
1,0,1,1,0,1,0,1,0,0,0,1,1,1,0,1,3,42,0
1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,1,4,42,1
1,1,1,1,0,0,0,1,0,0,0,0,1,1,1,1,5,42,1
0,0,1,1,0,1,0,1,0,0,0,0,1,1,1,1,6,42,1
0,1,1,1,0,1,1,1,0,0,0,0,1,0,1,1,7,42,1
0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,1,8,42,1
0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,1,9,42,1
0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,1,10,42,1
0,1,1,1,0,1,1,1,0,0,0,0,1,0,1,1,11,42,1
0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,1,12,42,1
0,1,1,1,0,1,1,1,0,0,0,0,1,0,1,1,13,42,1
0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,14,42,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,15,42,1
0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,16,42,1
0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,17,42,1
0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,18,42,1
0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,19,42,1
1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,20,42,1
0,0,1,1,0,0,1,1,1,0,1,1,0,1,0,0,0,43,0
0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,43,0
0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,43,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,43,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,43,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,43,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,43,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,43,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,43,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,43,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,43,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,43,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,43,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,43,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14,43,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15,43,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,43,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,43,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18,43,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19,43,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20,43,1
0,1,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,44,0
0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1,44,0
0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,2,44,0
1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,3,44,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,44,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,44,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,44,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,44,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,44,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,44,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,44,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,44,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,44,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,44,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14,44,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15,44,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,44,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,44,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18,44,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19,44,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20,44,1
1,0,1,1,1,0,0,1,1,1,0,1,0,1,1,1,0,45,1
1,0,1,1,0,1,0,0,1,1,0,1,0,1,1,1,1,45,1
1,1,1,0,0,1,0,1,1,1,0,1,0,1,1,1,2,45,1
0,1,0,0,0,1,0,1,1,1,0,1,1,1,1,1,3,45,1
0,1,0,0,0,0,1,1,1,1,0,0,1,1,1,1,4,45,1
0,0,0,1,0,0,1,1,0,1,0,0,1,1,1,1,5,45,1
0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,1,6,45,1
0,0,1,1,0,1,1,1,0,1,0,0,0,0,1,1,7,45,1
0,1,1,0,0,1,1,1,0,1,0,0,1,0,1,1,8,45,1
0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,9,45,1
0,0,1,1,0,1,1,0,0,1,0,0,0,0,1,1,10,45,1
1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,11,45,1
1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,12,45,1
0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1,13,45,1
0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,14,45,1
1,0,0,0,1,1,1,0,0,1,0,0,0,1,1,1,15,45,1
1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,16,45,1
0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,17,45,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,18,45,1
0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,19,45,1
0,1,0,1,0,1,1,1,0,1,0,0,1,0,1,1,20,45,1
1,0,0,1,0,0,1,1,1,0,0,0,0,1,1,1,0,46,0
1,1,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,46,0
0,1,0,0,0,0,1,1,1,0,0,0,1,1,1,1,2,46,0
0,1,0,1,1,0,1,1,0,0,0,0,1,1,1,1,3,46,1
0,0,1,1,1,0,1,1,0,0,0,0,1,1,0,1,4,46,1
0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,5,46,1
0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,6,46,1
1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,7,46,1
1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,8,46,1
1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,9,46,1
0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,10,46,1
0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,1,11,46,1
0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,12,46,1
0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,13,46,1
0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,14,46,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,46,1
0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,16,46,1
0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,1,17,46,1
0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,18,46,1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,19,46,1
0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,20,46,1
1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,47,1
0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,47,1
0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,2,47,1
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,3,47,1
0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,4,47,1
0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,5,47,1
0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,6,47,1
0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,7,47,1
0,1,1,1,0,1,1,1,0,0,0,0,1,0,1,1,8,47,1
0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,1,9,47,1
0,1,1,1,0,1,1,1,0,0,0,0,1,0,1,1,10,47,1
0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,1,11,47,1
0,1,1,1,0,1,1,1,0,0,0,0,1,0,1,1,12,47,1
0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,13,47,1
1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,14,47,1
1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,15,47,1
1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,16,47,1
0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,17,47,1
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,18,47,1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,47,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,20,47,1
1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,48,0
1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,48,0
1,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,2,48,0
0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,3,48,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4,48,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5,48,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,6,48,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,7,48,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,8,48,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,9,48,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,10,48,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,11,48,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,12,48,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,13,48,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,14,48,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,15,48,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,16,48,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,17,48,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,18,48,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,19,48,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,20,48,1
1,0,1,1,0,0,1,1,0,0,1,1,1,0,1,1,0,49,0
0,0,1,1,0,0,0,1,0,0,0,1,1,0,1,1,1,49,0
0,1,1,1,0,1,0,1,0,0,0,0,1,0,1,1,2,49,1
0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,1,3,49,1
1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,4,49,1
1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,5,49,1
1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1,6,49,1
1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,1,7,49,1
1,1,0,1,1,0,0,1,0,0,0,0,1,1,0,1,8,49,1
0,0,0,1,1,1,0,1,0,0,0,0,1,1,0,1,9,49,1
0,1,0,1,1,0,1,1,0,0,0,0,1,1,0,1,10,49,1
0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,11,49,1
0,0,1,1,1,1,0,1,0,0,0,0,1,1,0,1,12,49,1
0,1,1,1,0,1,0,1,0,0,0,0,1,1,1,1,13,49,1
0,1,1,1,0,0,0,1,0,0,0,0,1,1,1,1,14,49,1
0,0,1,1,0,1,0,0,0,0,0,0,1,1,1,1,15,49,1
0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,16,49,1
1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,17,49,1
0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,18,49,1
0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,1,19,49,1
0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,1,20,49,1
1,1,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,50,1
1,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,1,50,1
1,0,1,1,0,1,1,1,0,1,0,0,1,1,1,1,2,50,1
0,1,1,1,0,0,1,1,0,1,0,0,1,1,1,1,3,50,1
0,1,1,1,0,0,0,0,0,1,0,0,1,0,1,1,4,50,1
0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,5,50,1
0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,1,6,50,1
0,1,1,0,0,0,1,1,0,1,0,0,1,0,1,1,7,50,1
0,1,1,1,0,0,0,0,0,1,0,0,1,0,1,1,8,50,1
0,1,1,1,0,1,0,0,0,1,0,0,1,0,1,1,9,50,1
0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,10,50,1
0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,11,50,1
0,1,0,0,0,1,1,1,0,1,0,0,0,0,1,1,12,50,1
0,1,1,1,0,1,1,1,0,1,0,0,1,0,1,1,13,50,1
0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,1,14,50,1
1,0,1,1,0,0,1,0,0,1,0,0,0,1,1,1,15,50,1
1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,16,50,1
1,1,1,0,0,1,0,1,0,1,0,0,1,1,1,1,17,50,1
1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,18,50,1
1,0,1,1,0,1,0,0,0,1,0,0,0,1,1,1,19,50,1
0,0,1,1,0,1,0,1,0,1,0,0,1,1,1,1,20,50,1
1,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,51,0
1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,51,0
0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,2,51,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,51,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,51,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,51,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,51,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,51,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,51,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,51,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,51,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,51,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,51,1
